tconst|titleType|primaryTitle|startYear|runtimeMinutes|genres|overview|release_date|tagline|averageRating|numVotes
tt0800164|movie|Happy Family|2006|82|Comedy,Romance|Thijs is a ripe-age Dutch tomato grower. His adult daughters plan to have him move in a skyscraper-flat, leaving home and professional life, but he takes his adolescent (half-)Moroccon grandson Omar's advice to refuse and keep living. Thijs even lets the cheerful rascal coach his love-life, which lands him on a blind date with Jacky, an energetic Flemish woman, who won't take no for an answer but turns up at his door-step till he consents, and soon drags him into evening life, preparing for a dance contest. Soon after Omar turns up, listless and lazier then ever, runaway from school and home. The obvious reason for the horny hound's hanging head is a girl: Mergal is foxy, Turkish and as smitten as he, but her burly big brother Erhan will only allow a boy to go steady with her who has proven himself his better on the field in the traditional manly sport of oil-wrestling. Now Thijs...|12/14/06||5.4|479
tt0808506|movie|The Girl Who Leapt Through Time|2006|98|Adventure,Animation,Comedy|"""When 17-year-old Makoto Konno gains the ability to, quite literally, """"leap"""" backwards through time, she immediately sets about improving her grades and preventing personal mishaps. However, she soon realises that changing the past isn't as simple as it seems, and eventually, will have to rely on her new powers to shape the future of herself and her friends."""|7/15/06||7.7|66743
tt0810827|movie|Death Note: The Last Name|2006|141|Adventure,Crime,Drama|In the second installment of the Death Note film franchise, Light Yagami meets a second Kira and faithful follower Misa Amane and her Shinigami named Rem. Light attempts to defeat L along with Teru Mikami (a Kira follower) and Kiyomi Takada (another Kira follower) but in the end will Light win? or will a Shinigami named Ryuk make all the difference in Light's victory or his ultimate death?|10/28/06|The last name to be written in the DEATH NOTE... Whose name will it be?|7.2|16852
tt0815236|movie|She's Out of My League|2010|104|Comedy,Romance|When he starts dating drop-dead gorgeous Molly, insecure airport security agent Kirk can't believe it. As his friends and family share their doubts about the relationship lasting, Kirk does everything he can to avoid losing Molly forever.|3/11/10|When she's this hot, You get one shot.|6.4|138181
tt0816462|movie|Conan the Barbarian|2011|113|Action,Adventure,Fantasy|A quest that begins as a personal vendetta for the fierce Cimmerian warrior soon turns into an epic battle against hulking rivals, horrific monsters, and impossible odds, as Conan (Jason Momoa) realizes he is the only hope of saving the great nations of Hyboria from an encroaching reign of supernatural evil.|8/17/11|Enter an age undreamed of|5.1|99633
tt0817177|movie|Flipped|2010|90|Comedy,Drama,Romance|When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.|8/6/10|You never forget your first love.|7.7|90631
tt0817230|movie|Valentine's Day|2010|125|Comedy,Romance|"""More than a dozen Angelenos navigate Valentine's Day from early morning until midnight. Three couples awake together, but each relationship will sputter; are any worth saving? A grade-school boy wants flowers for his first true love; two high school seniors plan first-time sex at noon; a TV sports reporter gets the assignment to find romance in LA; a star quarterback contemplates his future; two strangers meet on a plane; grandparents, together for years, face a crisis; and, an """"I Hate Valentine's Day"""" dinner beckons the lonely and the lied to. Can Cupid finish his work by midnight?"""|2/10/10|A Love Story. More or Less.|5.7|120436
tt0829098|movie|When Did You Last See Your Father?|2007|92|Biography,Drama|The story of a son's conflicting memories of his dying father.|10/5/07|Between every father and his son there is a story to be told.|6.8|4465
tt0841044|movie|Two Days in Paris|2007|96|Comedy,Drama,Romance|"""Adam Goldberg delivers """"an uproarious study in transatlantic culture panic"""" as Jack, an anxious, hypochondriac-prone New Yorker vacationing throughout Europe with his breezy, free-spirited Parisian girlfriend, Marion. But when they make a two-day stop in Marion's hometown, the couple's romantic trip takes a turn as Jack is exposed to Marion's sexually perverse and emotionally unstable family."""|2/9/07|He knew Paris was for lovers, he just didn't think they were all hers.|6.7|31420
tt0842929|movie|Paranoid Park|2007|85|Crime,Drama,Mystery|The teenager and skateboarder Alex is interviewed by Detective Richard Lu that is investigating the death of a security guard in the rail yards severed by a train who was apparently hit by a skate board. While dealing with the separation process of his parents and the sexual heat of his virgin girlfriend Jennifer, Alex writes his last experiences in Paranoid Park with his new acquaintances and how the guard was killed, trying to relieve his feeling of guilty from his conscience.|5/21/07|Could you hide a deadly secret?|6.6|30865
tt0865556|movie|The Forbidden Kingdom|2008|104|Action,Adventure,Fantasy|An American teenager who is obsessed with Hong Kong cinema and kung-fu classics makes an extraordinary discovery in a Chinatown pawnshop: the legendary stick weapon of the Chinese sage and warrior, the Monkey King. With the lost relic in hand, the teenager unexpectedly finds himself travelling back to ancient China to join a crew of warriors from martial arts lore on a dangerous quest to free the imprisoned Monkey King.|4/18/08|The battle for eternity is the fantasy of a lifetime.|6.5|106329
tt0869994|movie|Paris|2008|130|Comedy,Drama,Romance|Pierre, a professional dancer, suffers from a serious heart disease. While he is waiting for a transplant which may (or may not) save his life, he has nothing better to do than look at the people around him, from the balcony of his Paris apartment. When Elise, his sister with three kids and no husband, moves in to his place to care for him, Pierre does not change his new habits. And instead of dan|1/19/08||6.8|12511
tt0870984|movie|Antichrist|2009|108|Drama,Horror,Thriller|A grieving couple retreats to their cabin 'Eden' in the woods, hoping to repair their broken hearts and troubled marriage. But nature takes its course and things go from bad to worse.|5/18/09|When nature turns evil, true terror awaits.|6.5|127724
tt0876563|movie|Ponyo|2008|101|Adventure,Animation,Comedy|The son of a sailor, 5-year old Sosuke lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish. The daughter of a masterful wizard and a sea goddess, Ponyo uses her father's magic to transform herself into a young girl and quickly falls in love with Sosuke, but the use of such powerful sorcery causes a dangerous imbalance in the world. As the moon steadily draws nearer to the earth and Ponyo's father sends the ocean's mighty waves to find his daughter, the two children embark on an adventure of a lifetime to save the world and fulfill Ponyo's dreams of becoming human.|7/19/08|Welcome To A World Where Anything Is Possible.|7.6|144560
tt0884732|movie|The Wedding Ringer|2015|101|Comedy|"Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake best man Jimmy"""""|1/16/15||6.6|76661
tt0892767|movie|Horsemen|2009|90|Crime,Mystery,Thriller|A recently widowed detective still grieving over his wife's death discovers a shocking connection between himself and the suspects in a serial killing spree linked to the Four Horsemen of the Apocalypse.|2/6/09|Four victims. Four painful secrets.|5.5|23188
tt0898367|movie|The Road|2009|111|Drama|A father and his son walk alone through burned America. Nothing moves in the ravaged landscape save the ash on the wind and water. It is cold enough to crack stones, and, when the snow falls it is gray. The sky is dark. Their destination is the warmer south, although they don't know what, if anything, awaits them there.|11/25/09|In a moment the world changed forever.|7.2|240223
tt0955308|movie|Robin Hood|2010|140|Action,Adventure,Drama|When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.|5/12/10|Rise and rise again, until lambs become lions.|6.6|270539
tt0960144|movie|You Don't Mess with the Zohan|2008|113|Action,Comedy|An Israeli counterterrorism soldier with a secretly fabulous ambition to become a Manhattan hairstylist. Zohan's desire runs so deep that he'll do anything -- including faking his own death and going head-to-head with an Arab cab driver -- to make his dreams come true.|6/5/08|Lather. Rinse. Save the world.|5.6|203238
tt0978764|movie|Sucker Punch|2011|110|Action,Adventure,Fantasy|A young girl is institutionalized by her abusive stepfather. Retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility.|3/24/11|You will be unprepared|6.0|243673
tt1000769|movie|Prince of Broadway|2008|100|Drama|Prince of Broadway is the story of Lucky and Levon, two men whose lives converge in the underbelly of New York's wholesale fashion district. Lucky, an illegal immigrant from Ghana, makes ends meet by soliciting shoppers on the street with knock-off brand merchandise. Levon, an Armenian-Lebanese immigrant, operates an illegal storefront with a concealed back room where counterfeit goods are showcased to interested shoppers. Lucky's world is suddenly turned upside down when a child is thrust into his life by a woman who insists the toddler is his son. While Lucky copes with his new domestic dilemma, Levon struggles to save a marriage that is falling apart. The seedy side of the wholesale district is revealed through a journey that continually confronts the interplay between what is fake and what is real.|9/3/08|It's a Hard Knock-Off Life.|6.9|563
