tconst|titleType|primaryTitle|startYear|runtimeMinutes|genres|overview|release_date|tagline|averageRating|numVotes
tt0139239|movie|Go|1999|102|Comedy,Crime|told three perspective story bunch young californian trying get cash deal drug score money sex la vega generally experience rush life|4/9/99|weekend wasted never wasted weekend|7.2|71927
tt0143145|movie|The World Is Not Enough|1999|128|Action,Adventure,Thriller|greed revenge world dominance high tech terrorism day work bond mission protect beautiful oil heiress notorious terrorist race time culminates dramatic submarine showdown bond work defuse international power struggle world oil supply hanging balance|11/8/99|countdown begin new millennium still one number always count|6.4|201878
tt0144120|movie|Bride of Chucky|1998|89|Comedy,Horror,Thriller|chucky hook another murderous doll bridal gown clad tiffany route 66 murder spree unwitting host|10/16/98|chucky get lucky|5.5|59725
tt0145394|movie|A Place Called Chiapas|1998|89|Documentary|january 1 1994 zapatista national liberation army made impoverished mayan indian state chiapas took five town 500 ranch southern mexico government deployed troop least 145 people died ensuing battle fighting indigenous mexican regain control life land zapatistas charismatic leader guerilla poet subcomandante marcos began sending message world via internet result new york time called world first postmodern revolution year uprising filmmaker nettie wild traveled jungle canyon southern mexico film elusive fragile life rebellion camera effectively movingly capture personal story behind public clash traditional culture globalization|2/20/98|inside world first postmodern revolution|7.4|391
tt0145531|movie|Stigmata|1999|103|Horror|young woman strong religious belief frankie paige begin strange violent experience showing sign wound jesus received crucified vatican get word frankie situation high ranking cardinal request rev andrew kiernan investigate case soon kiernan realizes sinister force work try rescue frankie entity plaguing|9/10/99|messenger must silenced|6.2|69245
tt0145653|movie|Angela's Ashes|1999|145|Biography,Drama|based best selling autobiography irish expat frank mccourt angela ash follows experience young frankie family try odds escape poverty endemic slum pre war limerick film open family brooklyn following death one frankie sibling return home find situation even worse prejudice frankie northern irish father make search employment republic difficult despite fought ira find money spends money drink|12/25/99||7.3|22098
tt0147800|movie|10 Things I Hate About You|1999|97|Comedy,Drama,Romance|bianca tenth grader never gone date allowed go boy older sister kat get boyfriend problem kat rub nearly everyone wrong way bianca guy eye joey eager joey fix kat patrick new kid town bitter enough kat|3/30/99|loathe thee let count way|7.3|342919
tt0154506|movie|Following|1998|69|Crime,Mystery,Thriller|struggling unemployed young writer take following stranger around street london ostensibly find inspiration new novel|9/12/98||7.5|93861
tt0162661|movie|Sleepy Hollow|1999|105|Fantasy,Horror,Mystery|new york detective ichabod crane sent sleepy hollow investigate series mysterious death victim found beheaded local believe culprit none ghost legendary headless horseman|11/18/99|head roll|7.3|361969
tt0162710|movie|Trick|1999|89|Comedy,Music,Romance|misadventure two young gay men trying find place alone one night manhattan gabriel aspiring writer broadway musical meet mark muscled stripper pick subway spend night trying find somewhere alone forced contend gabriel selfish roommate irritating best friend vicious jealous drag queen gay dance club sun rise promising new relationship trick 1999 american independent gay themed romantic comedy directed jim fall trick appeared sundance berlin film festival 1999 filming completed le three week august 1998|7/23/99|story two guy trying make big city|7.2|8868
tt0171363|movie|The Haunting|1999|113|Fantasy,Horror,Mystery|dr david marrow invite nell vance theo luke sanderson eerie isolated hill house subject sleep disorder study unfortunate guest discover marrow far interested sinister mansion soon see true nature horror|7/23/99|house born bad|5.0|76948
tt0174204|movie|Simpatico|1999|106|Comedy,Crime,Drama|youth azusa vinnie carter rosie pull racing scam substituting winner plodder winning big buck long odds official uncovers scam set blackmail jump ahead twenty year carter rosie married successful racer kentucky sell prize stallion simpatico vinnie drunk pomona vinnie decides make play rosie lure carter california steal wallet head kentucky original blackmail material carter begs vinnie friend grocery clerk named cecilia follow vinnie get stuff back box succeed|9/15/99||4.7|3625
tt0178868|movie|Ringu|1998|96|Horror,Mystery|mysterious video linked number death inquisitive journalist find tape view set motion chain event put life danger|1/31/98|one curse one cure one week find|7.2|71212
tt0179116|movie|But I'm a Cheerleader|1999|85|Comedy,Drama,Romance|megan american girl cheerleader boyfriend megan like kissing boyfriend much pretty touchy cheerleader friend conservative parent worry must lesbian send sexual redirection school must learn straight|9/12/99|comedy sexual disorientation|6.7|33702
tt0181833|movie|The Source|1999|88|Biography,Documentary,History|trace beat allen ginsberg jack kerouac meeting 1944 columbia university death ginsberg william burroughs 1997 three actor provide dramatic interpretation work three writer film chronicle friendship arrival american consciousness travel frequent parody kerouac death ginsberg politicization movement connects bebop john cage music abstract expressionism living theater recent interview ginsberg burroughs kesey ferlinghetti mailer jerry garcia tom hayden gary snyder ed sander others measure beat meaning impact|1/1/99||7.2|810
tt0187393|movie|The Patriot|2000|165|Action,Drama,History|proving field battle french indian war benjamin martin want nothing thing preferring simple life farmer son gabriel enlists army defend new nation america british benjamin reluctantly return old life protect son|6/28/00|thing worth fighting|7.2|276075
tt0187738|movie|Blade II|2002|117|Action,Horror,Sci-Fi|rare mutation occurred within vampire community reaper vampire consumed insatiable bloodlust prey vampire well human transforming victim unlucky enough survive reaper blade asked vampire nation help preventing nightmare plague would wipe human vampire|3/22/02|faster sharper deadlier|6.7|220090
tt0199725|movie|Love & Basketball|2000|124|Drama,Romance,Sport|young african american couple navigates tricky path romance athletics drama quincy mccall omar epps monica wright sanaa lathan grew neighborhood known since childhood grow adulthood fall love also share another consuming passion basketball followed game life small amount talent court quincy monica struggle make relationship work follow separate career path though high school college basketball hope stardom big league professional ball|4/21/00|fair love basketball|7.2|22057
tt0200469|movie|Bats|1999|91|Horror,Sci-Fi,Thriller|genetically mutated bat escape bat expert local sheriff stop|10/22/99|suck dry|4.0|10623
tt0212346|movie|Miss Congeniality|2000|109|Action,Comedy,Crime|local fbi office receives letter terrorist known citizen quickly determined planning next act miss america beauty pageant tough nail gracie hart female agent office chosen go undercover contestant new jersey|12/14/00|never mess agent dress|6.3|211731
tt0216625|movie|Code Unknown|2000|118|Drama|series event unfold like chain reaction stemming minor event brings film five character together set paris france anne actress whose boyfriend george photograph war kosovo george brother jean looking entry code george apartment character life interconnect romanian immigrant deaf teacher|5/19/00|love language|7.1|14011
tt0230838|movie|Sweet November|2001|119|Drama,Romance|nelson man devoted advertising career san francisco one day taking driving test dmv meet sara different woman life nelson cause miss taking test later day track one thing lead another nelson end living november change life forever|2/16/01|needed month change life ever|6.7|90982
tt0231402|movie|Crocodile Dundee in Los Angeles|2001|95|Action,Adventure,Comedy|settling tiny australian town walkabout creek significant young son mick crocodile dundee thrown loop prestigious los angeles newspaper offer honey job family migrates back united state croc son soon find learning lesson american life many inadvertent|4/12/01|heard wildlife l know wild|4.8|25142
tt0232500|movie|The Fast and the Furious|2001|106|Action,Crime,Thriller|domenic toretto los angeles street racer suspected masterminding series big rig hijacking undercover cop brian conner infiltrates toretto iconoclastic crew fall toretto sister must choose side gang lapd|6/22/01|live life 1 4 mile time|6.8|386018
tt0235679|movie|Pokémon 3 the Movie: Spell of the Unown|2000|93|Action,Adventure,Animation|molly hale sadness father disappearance get unknowingly us unown create dream world along entei belief father entei kidnaps ash mom ash along misty brock invade mansion looking mom trying stop mystery molly dream world entei|7/8/00|pok mon spell unknown|5.8|14295
